SAP_Journal_document_nbr,SAP_Journal_credit_store,SAP_Journal_debit_store,SAP_journal_date,Transaction_Date,SAP_Journal_amount,SAP_Journal_credit_amt,SAP_Journal_debit_amt,SAP_journal_credit_account,SAP_journal_debit_amount,Transaction_Timestamp
76c5b94c8e2f4274af2d,101,506,2026-08-28,2026-08-28,949.19,949.19,949.19,,,2026-09-12 23:05:03
78c0597fd35b4cde83a8,119,506,2026-08-29,2026-08-29,4858.52,4858.52,4858.52,,,2026-09-12 23:05:03
c3bfc1757ce24982be8d,104,506,2026-08-30,2026-08-30,256.93,256.93,256.93,,,2026-09-12 23:05:03
c1a38062040c43f3bc9e,105,506,2026-08-31,2026-08-31,23.56,23.56,23.56,,,2026-09-12 23:05:03
2693b8cc463e416aa143,113,506,2026-09-01,2026-09-01,5574.4,5574.4,5574.4,,,2026-09-12 23:05:03
aee955b670e942e0bfe4,107,506,2026-09-02,2026-09-02,4725.5,4725.5,4725.5,,,2026-09-12 23:05:03
897552104bbd4b46b0b9,110,506,2026-09-03,2026-09-03,666.18,666.18,666.18,,,2026-09-12 23:05:03
ad00f5ee90cb4cc3aa74,109,506,2026-09-04,2026-09-04,985.15,985.15,985.15,,,2026-09-12 23:05:03
b3e1af7441794c3b8715,102,506,2026-09-05,2026-09-05,718.49,718.49,718.49,,,2026-09-12 23:05:03
b8da7253eaeb4c778651,116,506,2026-09-06,2026-09-06,3951.15,3951.15,3951.15,,,2026-09-12 23:05:03
8bc3ee759e0e4f03be59,116,506,2026-09-07,2026-09-07,2624.39,2624.39,2624.39,,,2026-09-12 23:05:03
2e8c07db5f324da8948a,116,506,2026-09-08,2026-09-08,2925.06,2925.06,2925.06,,,2026-09-12 23:05:03
5b83fb1e8c884397bdac,112,506,2026-09-09,2026-09-09,2596.7,2596.7,2596.7,,,2026-09-12 23:05:03
ff2e9d29ae7645eebece,115,506,2026-08-11,2026-08-11,1990.06,1990.06,1990.06,,,2026-09-12 23:05:03
b227ae4521e04724a209,119,506,2026-08-12,2026-08-12,6937.05,6937.05,6937.05,,,2026-09-12 23:05:03
879833b4429442bda7a8,101,506,2026-08-13,2026-08-13,2172.58,2172.58,2172.58,,,2026-09-12 23:05:03
fb2b1f367a8844989404,118,506,2026-08-14,2026-08-14,847.05,847.05,847.05,,,2026-09-12 23:05:03
54fbec328a1a4cf09793,103,506,2026-08-15,2026-08-15,5337.09,5337.09,5337.09,,,2026-09-12 23:05:03
716a018913254bf8bc91,114,506,2026-08-16,2026-08-16,4528.9,4528.9,4528.9,,,2026-09-12 23:05:03
07db3a52d926452b9c53,105,506,2026-08-17,2026-08-17,2045.28,2045.28,2045.28,,,2026-09-12 23:05:03
333a6b1683eb4f1dafac,101,506,2026-08-18,2026-08-18,2187.47,2187.47,2187.47,,,2026-09-12 23:05:03
659a1e200d854993aa68,103,506,2026-08-19,2026-08-19,437.55,437.55,437.55,,,2026-09-12 23:05:03
561582cab4a449629392,114,506,2026-08-20,2026-08-20,2718.91,2718.91,2718.91,,,2026-09-12 23:05:03
236ff40ecf1a41ff9195,105,506,2026-08-21,2026-08-21,3787.62,3787.62,3787.62,,,2026-09-12 23:05:03
a4f9bc7a7ace461486ad,120,506,2026-08-22,2026-08-22,44.69,44.69,44.69,,,2026-09-12 23:05:03
333eb955461446c4bbaa,118,506,2026-08-23,2026-08-23,1175.6,1175.6,1175.6,,,2026-09-12 23:05:03
ed734a51962a46efba87,115,506,2026-08-24,2026-08-24,4014.65,4014.65,4014.65,,,2026-09-12 23:05:03
bbb4e7497365467eb7af,101,506,2026-08-25,2026-08-25,1737.84,1737.84,1737.84,,,2026-09-12 23:05:03
e6ebccc044984f31b951,108,506,2026-08-26,2026-08-26,7331.21,7331.21,7331.21,,,2026-09-12 23:05:03
90bf1a57c5d14b81b16d,111,506,2026-08-27,2026-08-27,3506.41,3506.41,3506.41,,,2026-09-12 23:05:03
0fcdc2d43158470a9c4b,107,506,2026-08-28,2026-08-28,4951.66,4951.66,4951.66,,,2026-09-12 23:05:03
2804e95eef7d4f2e93e7,119,506,2026-08-29,2026-08-29,2279.66,2279.66,2279.66,,,2026-09-12 23:05:03
ac7038c48d594f738a1a,116,506,2026-08-30,2026-08-30,3766.83,3766.83,3766.83,,,2026-09-12 23:05:03
4652ae6440f044b4b83f,104,506,2026-08-31,2026-08-31,697.01,697.01,697.01,,,2026-09-12 23:05:03
42f10c2f59b74e0bbba2,101,506,2026-09-01,2026-09-01,997.75,997.75,997.75,,,2026-09-12 23:05:03
2ecdeac19f7c41c488d9,106,506,2026-09-02,2026-09-02,1422.15,1422.15,1422.15,,,2026-09-12 23:05:03
20af3aef82864c6d82aa,115,506,2026-09-03,2026-09-03,3121.4,3121.4,3121.4,,,2026-09-12 23:05:03
08a89633e9f2432e8966,101,506,2026-09-04,2026-09-04,808.21,808.21,808.21,,,2026-09-12 23:05:03
c5fb3649ba724e3bbbe1,102,506,2026-09-05,2026-09-05,7873.02,7873.02,7873.02,,,2026-09-12 23:05:03
913b99d8bca24fd3b946,114,506,2026-09-06,2026-09-06,4649.14,4649.14,4649.14,,,2026-09-12 23:05:03
cbf9d9541fc04d69a368,103,506,2026-09-07,2026-09-07,2521.73,2521.73,2521.73,,,2026-09-12 23:05:03
6bfa2cb0ae574233ae29,105,506,2026-09-08,2026-09-08,876.86,876.86,876.86,,,2026-09-12 23:05:03
f54c7018666d43bf91b7,114,506,2026-09-09,2026-09-09,1909.07,1909.07,1909.07,,,2026-09-12 23:05:03
971d8fff9b7c49f2a02c,115,506,2026-08-11,2026-08-11,8283.31,8283.31,8283.31,,,2026-09-12 23:05:03
f4f0b752240f49e29511,113,506,2026-08-12,2026-08-12,897.97,897.97,897.97,,,2026-09-12 23:05:03
4ace9e8f7a45441e8344,110,506,2026-08-13,2026-08-13,1770.09,1770.09,1770.09,,,2026-09-12 23:05:03
ebe71482f4fe4a398ff9,109,506,2026-08-14,2026-08-14,677.19,677.19,677.19,,,2026-09-12 23:05:03
e013f487364d4951a044,114,506,2026-08-15,2026-08-15,71.44,71.44,71.44,,,2026-09-12 23:05:03
086b24094c47416481a9,102,506,2026-08-16,2026-08-16,2960.64,2960.64,2960.64,,,2026-09-12 23:05:03
7ff8a126105846818495,108,506,2026-08-17,2026-08-17,198.14,198.14,198.14,,,2026-09-12 23:05:03
309ddc041fb64c4a9ed1,103,506,2026-08-18,2026-08-18,2017.22,2017.22,2017.22,,,2026-09-12 23:05:03
160ea472c35842f69341,111,506,2026-08-19,2026-08-19,254.28,254.28,254.28,,,2026-09-12 23:05:03
f77875e85fcc4559bad6,112,506,2026-08-20,2026-08-20,8873.21,8873.21,8873.21,,,2026-09-12 23:05:03
e9268b95dcd34c72983e,117,506,2026-08-21,2026-08-21,2132.87,2132.87,2132.87,,,2026-09-12 23:05:03
2a422be49e694ac5910d,108,506,2026-08-22,2026-08-22,2340.61,2340.61,2340.61,,,2026-09-12 23:05:03
8b884f60373c40bf9faa,115,506,2026-08-23,2026-08-23,781.01,781.01,781.01,,,2026-09-12 23:05:03
c52f14bde8d746648c8f,120,506,2026-08-24,2026-08-24,4350.78,4350.78,4350.78,,,2026-09-12 23:05:03
12bdfbe5fda44fcdb75e,106,506,2026-08-25,2026-08-25,1948.3,1948.3,1948.3,,,2026-09-12 23:05:03
6eb6d6525c9040c1bb95,110,506,2026-08-26,2026-08-26,7022.85,7022.85,7022.85,,,2026-09-12 23:05:03
47e1ccc29b964e29b50c,114,506,2026-08-27,2026-08-27,325.4,325.4,325.4,,,2026-09-12 23:05:03
e29a2ac588f04f98a93e,109,506,2026-08-28,2026-08-28,1936.54,1936.54,1936.54,,,2026-09-12 23:05:03
5b0259b116d945adb293,103,506,2026-08-29,2026-08-29,3404.72,3404.72,3404.72,,,2026-09-12 23:05:03
ecf2904c21a84407b1e5,117,506,2026-08-30,2026-08-30,622.16,622.16,622.16,,,2026-09-12 23:05:03
4f0cdc064d98485187b7,104,506,2026-08-31,2026-08-31,3594.01,3594.01,3594.01,,,2026-09-12 23:05:03
11c8e100f3f048bb931e,117,506,2026-09-01,2026-09-01,503.61,503.61,503.61,,,2026-09-12 23:05:03
fb5fda97f24c42c392b0,109,506,2026-09-02,2026-09-02,1629.4,1629.4,1629.4,,,2026-09-12 23:05:03
a9eb48ace49142478b96,115,506,2026-09-03,2026-09-03,258.19,258.19,258.19,,,2026-09-12 23:05:03
0c48b6bb73cc43cfae3f,116,506,2026-09-04,2026-09-04,7391.27,7391.27,7391.27,,,2026-09-12 23:05:03
722bf0b63eb142548ec4,104,506,2026-09-05,2026-09-05,1424.08,1424.08,1424.08,,,2026-09-12 23:05:03
157da9d60343493880ef,101,506,2026-09-06,2026-09-06,360.46,360.46,360.46,,,2026-09-12 23:05:03
a7a3c544b8b24a98ab89,119,506,2026-09-07,2026-09-07,6865.36,6865.36,6865.36,,,2026-09-12 23:05:03
afd38e9139ca4666bb1a,119,506,2026-09-08,2026-09-08,2432.79,2432.79,2432.79,,,2026-09-12 23:05:03
394c209ea1e34fcab9c7,115,506,2026-09-09,2026-09-09,3177.52,3177.52,3177.52,,,2026-09-12 23:05:03
9ccb1054066a454ca003,110,506,2026-08-11,2026-08-11,3168.79,3168.79,3168.79,,,2026-09-12 23:05:03
39ed4a0ff62d40419bf9,118,506,2026-08-12,2026-08-12,1652.99,1652.99,1652.99,,,2026-09-12 23:05:03
412dbb54b5ca4ae8a437,105,506,2026-08-13,2026-08-13,390.91,390.91,390.91,,,2026-09-12 23:05:03
47e7ecb506fa4839ab5d,105,506,2026-08-14,2026-08-14,5326.49,5326.49,5326.49,,,2026-09-12 23:05:03
654e730faaaf4695b585,114,506,2026-08-15,2026-08-15,2508.59,2508.59,2508.59,,,2026-09-12 23:05:03
7480c2ce407b4870a708,102,506,2026-08-16,2026-08-16,384.25,384.25,384.25,,,2026-09-12 23:05:03
72043c91861349a08b39,114,506,2026-08-17,2026-08-17,2846.19,2846.19,2846.19,,,2026-09-12 23:05:03
a1fcb4f42cf645919982,114,506,2026-08-18,2026-08-18,607.52,607.52,607.52,,,2026-09-12 23:05:03
f2db28a42cca4cf99eee,101,506,2026-08-19,2026-08-19,1152.98,1152.98,1152.98,,,2026-09-12 23:05:03
c24c23f2da89477a8698,118,506,2026-08-20,2026-08-20,307.08,307.08,307.08,,,2026-09-12 23:05:03
99dc3fdcc53c4a328835,101,506,2026-08-21,2026-08-21,47.56,47.56,47.56,,,2026-09-12 23:05:03
fada8e0d8ff24e729140,114,506,2026-08-22,2026-08-22,873.62,873.62,873.62,,,2026-09-12 23:05:03
97d3d452da6849a296f2,119,506,2026-08-23,2026-08-23,1736.71,1736.71,1736.71,,,2026-09-12 23:05:03
105772fbca74475ab9f9,118,506,2026-08-24,2026-08-24,772.81,772.81,772.81,,,2026-09-12 23:05:03
02190a60e17148ef870e,115,506,2026-08-25,2026-08-25,5867.07,5867.07,5867.07,,,2026-09-12 23:05:03
b338b77582bc488a9e33,107,506,2026-08-26,2026-08-26,4263.6,4263.6,4263.6,,,2026-09-12 23:05:03
23b95a5d216f44c880c0,110,506,2026-08-27,2026-08-27,2991.71,2991.71,2991.71,,,2026-09-12 23:05:03
c8d391757bb646fe8ac5,116,506,2026-08-28,2026-08-28,2702.42,2702.42,2702.42,,,2026-09-12 23:05:03
5a3f5f9714954ba59b40,118,506,2026-08-29,2026-08-29,692.27,692.27,692.27,,,2026-09-12 23:05:03
003ca6ad90714fdda946,111,506,2026-08-30,2026-08-30,8895.71,8895.71,8895.71,,,2026-09-12 23:05:03
8ddad3e794ef421a9936,111,506,2026-08-31,2026-08-31,2102.79,2102.79,2102.79,,,2026-09-12 23:05:03
140b548d3bb34797ad46,109,506,2026-09-01,2026-09-01,871.03,871.03,871.03,,,2026-09-12 23:05:03
ce9ba2e851bc43319a9d,111,506,2026-09-02,2026-09-02,3381.86,3381.86,3381.86,,,2026-09-12 23:05:03
b717fb404b7840aabacc,110,506,2026-09-03,2026-09-03,122.72,122.72,122.72,,,2026-09-12 23:05:03
92481fcaf9824d18b270,102,506,2026-09-04,2026-09-04,79.35,79.35,79.35,,,2026-09-12 23:05:03
b8eb30a65daf44d2bac6,107,506,2026-09-05,2026-09-05,2428.95,2428.95,2428.95,,,2026-09-12 23:05:03
91710cca2ce646fc8649,107,506,2026-09-06,2026-09-06,7081.13,7081.13,7081.13,,,2026-09-12 23:05:03
434a03a440a5479a9bc6,111,506,2026-09-07,2026-09-07,2312.79,2312.79,2312.79,,,2026-09-12 23:05:03
5fedb3fc5365403c9f9c,106,506,2026-09-08,2026-09-08,5743.11,5743.11,5743.11,,,2026-09-12 23:05:03
6a1ece72fef14eefaddd,103,506,2026-09-09,2026-09-09,4407.86,4407.86,4407.86,,,2026-09-12 23:05:03
f77fce4c0e104a0c9b93,111,506,2026-08-11,2026-08-11,2288.83,2288.83,2288.83,,,2026-09-12 23:05:03
2ee6db82a2c9491bafa9,104,506,2026-08-12,2026-08-12,7259.56,7259.56,7259.56,,,2026-09-12 23:05:03
4fd4a19f600241638d6c,120,506,2026-08-13,2026-08-13,3721.42,3721.42,3721.42,,,2026-09-12 23:05:03
689bc9009940426fac59,115,506,2026-08-14,2026-08-14,2212,2212,2212,,,2026-09-12 23:05:03
f1237762b2ab47688aca,111,506,2026-08-15,2026-08-15,6342.22,6342.22,6342.22,,,2026-09-12 23:05:03
8f771fbaef464f92a92a,116,506,2026-08-16,2026-08-16,8147.43,8147.43,8147.43,,,2026-09-12 23:05:03
763e66e17c2f49f3981a,114,506,2026-08-17,2026-08-17,3081.63,3081.63,3081.63,,,2026-09-12 23:05:03
64204d4263234e34af83,118,506,2026-08-18,2026-08-18,257.4,257.4,257.4,,,2026-09-12 23:05:03
ae34cea6c4494d498b12,104,506,2026-08-19,2026-08-19,1549.55,1549.55,1549.55,,,2026-09-12 23:05:03
d18fe28e617e4d6d952f,119,506,2026-08-20,2026-08-20,1062.19,1062.19,1062.19,,,2026-09-12 23:05:03
cffd8fc5548b43ab83ac,120,506,2026-08-21,2026-08-21,1074.49,1074.49,1074.49,,,2026-09-12 23:05:03
170dbf9a8ca54fe1a427,119,506,2026-08-22,2026-08-22,1295.21,1295.21,1295.21,,,2026-09-12 23:05:03
478d2baaea4b4f168286,105,506,2026-08-23,2026-08-23,7213.43,7213.43,7213.43,,,2026-09-12 23:05:03
3e1d898dd7554a45ba23,109,506,2026-08-24,2026-08-24,4227.47,4227.47,4227.47,,,2026-09-12 23:05:03
c2c7799db6204167906a,105,506,2026-08-25,2026-08-25,256.84,256.84,256.84,,,2026-09-12 23:05:03
df223ec0eba74ec2b937,105,506,2026-08-26,2026-08-26,2047.5,2047.5,2047.5,,,2026-09-12 23:05:03
058ed14da82e42ddb21d,109,506,2026-08-27,2026-08-27,1931.86,1931.86,1931.86,,,2026-09-12 23:05:03
f0c09b72a53a484a9644,101,506,2026-08-28,2026-08-28,4533.61,4533.61,4533.61,,,2026-09-12 23:05:03
17455e05a184400c981f,103,506,2026-08-29,2026-08-29,5894.51,5894.51,5894.51,,,2026-09-12 23:05:03
49b4cd6d8a994d1cbdd5,110,506,2026-08-30,2026-08-30,2912.91,2912.91,2912.91,,,2026-09-12 23:05:03
203cb043482f4250b69a,101,506,2026-08-31,2026-08-31,1566.58,1566.58,1566.58,,,2026-09-12 23:05:03
e15f72d7ac2b4306a228,102,506,2026-09-01,2026-09-01,5086.77,5086.77,5086.77,,,2026-09-12 23:05:03
fed29285bdaa440bb5c7,106,506,2026-09-02,2026-09-02,3478.38,3478.38,3478.38,,,2026-09-12 23:05:03
8df597d7887849fa91ac,115,506,2026-09-03,2026-09-03,4624.15,4624.15,4624.15,,,2026-09-12 23:05:03
b0a724501256466db91f,120,506,2026-09-04,2026-09-04,768.96,768.96,768.96,,,2026-09-12 23:05:03
c50e75c86c8940ffa373,114,506,2026-09-05,2026-09-05,3719.9,3719.9,3719.9,,,2026-09-12 23:05:03
da3d495b831e45f1a80f,102,506,2026-09-06,2026-09-06,1644.57,1644.57,1644.57,,,2026-09-12 23:05:03
10881982ec32409cab31,108,506,2026-09-07,2026-09-07,5711.11,5711.11,5711.11,,,2026-09-12 23:05:03
a14784e468e843d4a999,107,506,2026-09-08,2026-09-08,161.43,161.43,161.43,,,2026-09-12 23:05:03
18481660f1b64ea193f4,104,506,2026-09-09,2026-09-09,1029.7,1029.7,1029.7,,,2026-09-12 23:05:03
7f8a3ad4a38642a99bb6,117,506,2026-08-11,2026-08-11,6968.39,6968.39,6968.39,,,2026-09-12 23:05:03
88e8d82fc1b34d458252,117,506,2026-08-12,2026-08-12,2465.67,2465.67,2465.67,,,2026-09-12 23:05:03
13647d14b7ac4d6cae7c,117,506,2026-08-13,2026-08-13,84.05,84.05,84.05,,,2026-09-12 23:05:03
bc66511a15d343e182f7,113,506,2026-08-14,2026-08-14,2804.45,2804.45,2804.45,,,2026-09-12 23:05:03
6aa4eb140b734c7384a8,104,506,2026-08-15,2026-08-15,970.95,970.95,970.95,,,2026-09-12 23:05:03
9e80f38eaaf341a8a815,119,506,2026-08-16,2026-08-16,3812.44,3812.44,3812.44,,,2026-09-12 23:05:03
3da81a2f39da49b79bc7,105,506,2026-08-17,2026-08-17,3630.91,3630.91,3630.91,,,2026-09-12 23:05:03
242aaafe8b304220bb6e,103,506,2026-08-18,2026-08-18,2105.46,2105.46,2105.46,,,2026-09-12 23:05:03
f8e0492540a345d0b173,105,506,2026-08-19,2026-08-19,2143.41,2143.41,2143.41,,,2026-09-12 23:05:03
ede3d6c42c2843dab3ed,108,506,2026-08-20,2026-08-20,3961.12,3961.12,3961.12,,,2026-09-12 23:05:03
b8640a28bdef446cbae8,110,506,2026-08-21,2026-08-21,415.19,415.19,415.19,,,2026-09-12 23:05:03
0739e7fcd6d24401848d,116,506,2026-08-22,2026-08-22,116.29,116.29,116.29,,,2026-09-12 23:05:03
64b252724366484e8332,115,506,2026-08-23,2026-08-23,55.48,55.48,55.48,,,2026-09-12 23:05:03
17bb9b5b3a354efb806e,118,506,2026-08-24,2026-08-24,831.14,831.14,831.14,,,2026-09-12 23:05:03
cb061b89f1cf42b3a40e,102,506,2026-08-25,2026-08-25,2783.69,2783.69,2783.69,,,2026-09-12 23:05:03
a75d6d53a6454d0196b7,115,506,2026-08-26,2026-08-26,858.84,858.84,858.84,,,2026-09-12 23:05:03
d8fab169d6064ee6a11a,115,506,2026-08-27,2026-08-27,449.46,449.46,449.46,,,2026-09-12 23:05:03
beeb12bfd31b4fa9a592,109,506,2026-08-28,2026-08-28,948,948,948,,,2026-09-12 23:05:03
d2023b589875468e857c,113,506,2026-08-29,2026-08-29,857.05,857.05,857.05,,,2026-09-12 23:05:03
19a0bfe657424248acfd,112,506,2026-08-30,2026-08-30,1251.66,1251.66,1251.66,,,2026-09-12 23:05:03
32f395426e91478b815f,118,506,2026-08-31,2026-08-31,1383.63,1383.63,1383.63,,,2026-09-12 23:05:03
e8f2883ea7d9452da5f5,114,506,2026-09-01,2026-09-01,116.9,116.9,116.9,,,2026-09-12 23:05:03
f3b2555237324ca380b6,118,506,2026-09-02,2026-09-02,593.26,593.26,593.26,,,2026-09-12 23:05:03
6c50622aeb8843a7ba8f,114,506,2026-09-03,2026-09-03,4933.77,4933.77,4933.77,,,2026-09-12 23:05:03
48548471570c47a29ad4,102,506,2026-09-04,2026-09-04,1660.22,1660.22,1660.22,,,2026-09-12 23:05:03
434b2c38e6744f278b2d,104,506,2026-09-05,2026-09-05,25.08,25.08,25.08,,,2026-09-12 23:05:03
6d292e60598d4bfeb8f0,103,506,2026-09-06,2026-09-06,1794.42,1794.42,1794.42,,,2026-09-12 23:05:03
6620d619e84c4c8894a6,112,506,2026-09-07,2026-09-07,420.91,420.91,420.91,,,2026-09-12 23:05:03
b166f667493d48398bc5,114,506,2026-09-08,2026-09-08,2712.52,2712.52,2712.52,,,2026-09-12 23:05:03
78066cdd9aea4e16b29a,102,506,2026-09-09,2026-09-09,3551.34,3551.34,3551.34,,,2026-09-12 23:05:03
75b5e78406eb49b2980a,118,506,2026-08-11,2026-08-11,4453.09,4453.09,4453.09,,,2026-09-12 23:05:03
43303fdbc26c4f0eb42e,101,506,2026-08-12,2026-08-12,739.93,739.93,739.93,,,2026-09-12 23:05:03
92449a9668754a43a3c2,118,506,2026-08-13,2026-08-13,5829.3,5829.3,5829.3,,,2026-09-12 23:05:03
61b74a2b9a4e47f18501,104,506,2026-08-14,2026-08-14,5106.6,5106.6,5106.6,,,2026-09-12 23:05:03
3c2e81e23ec44e3b8bea,107,506,2026-08-15,2026-08-15,3301.06,3301.06,3301.06,,,2026-09-12 23:05:03
72f940efd7864ccbafa6,101,506,2026-08-16,2026-08-16,164.56,164.56,164.56,,,2026-09-12 23:05:03
e950ed315e55439e8ba5,106,506,2026-08-17,2026-08-17,4732.29,4732.29,4732.29,,,2026-09-12 23:05:03
580e0a80564b4b3eb350,114,506,2026-08-18,2026-08-18,2072.32,2072.32,2072.32,,,2026-09-12 23:05:03
73f3dc0609a54b70957c,116,506,2026-08-19,2026-08-19,1566.22,1566.22,1566.22,,,2026-09-12 23:05:03
e1964b7b7e584b86b411,115,506,2026-08-20,2026-08-20,668.08,668.08,668.08,,,2026-09-12 23:05:03
bf165a39132f4d61aa50,112,506,2026-08-21,2026-08-21,142.73,142.73,142.73,,,2026-09-12 23:05:03
bcf959e756914c958cc8,114,506,2026-08-22,2026-08-22,1236.43,1236.43,1236.43,,,2026-09-12 23:05:03
a2b8f4dc41b04824a347,101,506,2026-08-23,2026-08-23,2137.58,2137.58,2137.58,,,2026-09-12 23:05:03
a359fa2befe9494bac15,104,506,2026-08-24,2026-08-24,4885.96,4885.96,4885.96,,,2026-09-12 23:05:03
d040a907ed39485cbd2a,112,506,2026-08-25,2026-08-25,55.85,55.85,55.85,,,2026-09-12 23:05:03
34c11f90466b4e2e941f,108,506,2026-08-26,2026-08-26,7499.43,7499.43,7499.43,,,2026-09-12 23:05:03
3182a6d233be48b5a226,116,506,2026-08-27,2026-08-27,1623.23,1623.23,1623.23,,,2026-09-12 23:05:03
c048577e75a24b149247,109,506,2026-08-28,2026-08-28,5469.7,5469.7,5469.7,,,2026-09-12 23:05:03
15c50ce874eb49d38da3,115,506,2026-08-29,2026-08-29,1412.03,1412.03,1412.03,,,2026-09-12 23:05:03
89d566937fcb4d169227,105,506,2026-08-30,2026-08-30,2980.08,2980.08,2980.08,,,2026-09-12 23:05:03
e568e39b9f004f02b356,120,506,2026-08-31,2026-08-31,1799.16,1799.16,1799.16,,,2026-09-12 23:05:03
4a809e999fab47e1b300,101,506,2026-09-01,2026-09-01,5830.52,5830.52,5830.52,,,2026-09-12 23:05:03
ad588b1758e64a799f9b,115,506,2026-09-02,2026-09-02,670.39,670.39,670.39,,,2026-09-12 23:05:03
5f923e1c9b53434c9ddb,109,506,2026-09-03,2026-09-03,1168.84,1168.84,1168.84,,,2026-09-12 23:05:03
2af7ff9f1dc3401eb102,117,506,2026-09-04,2026-09-04,1189.66,1189.66,1189.66,,,2026-09-12 23:05:03
b7c4060be1974381adae,111,506,2026-09-05,2026-09-05,1986.9,1986.9,1986.9,,,2026-09-12 23:05:03
62543a0d0b064a96a8a4,103,506,2026-09-06,2026-09-06,509.4,509.4,509.4,,,2026-09-12 23:05:03
2e7104d932ea4c588113,106,506,2026-09-07,2026-09-07,1440.45,1440.45,1440.45,,,2026-09-12 23:05:03
cb806be332434f31aa81,106,506,2026-09-08,2026-09-08,5302.63,5302.63,5302.63,,,2026-09-12 23:05:03
e3ccf2fb481c40008bbe,117,506,2026-09-09,2026-09-09,6731.92,6731.92,6731.92,,,2026-09-12 23:05:03
a0a725b07fec4fb88997,116,506,2026-08-11,2026-08-11,134.66,134.66,134.66,,,2026-09-12 23:05:03
fcc15a1450bc4f779c61,102,506,2026-08-12,2026-08-12,432.28,432.28,432.28,,,2026-09-12 23:05:03
1145d3fd629949fabeb6,106,506,2026-08-13,2026-08-13,1354.77,1354.77,1354.77,,,2026-09-12 23:05:03
7607fdd72aa64ac28061,104,506,2026-08-14,2026-08-14,7685.7,7685.7,7685.7,,,2026-09-12 23:05:03
e24d627a4af74e7c84ff,120,506,2026-08-15,2026-08-15,2650.54,2650.54,2650.54,,,2026-09-12 23:05:03
b20a4813c59a435b84df,108,506,2026-08-16,2026-08-16,1240.13,1240.13,1240.13,,,2026-09-12 23:05:03
ee0ff2835e9d470baace,116,506,2026-08-17,2026-08-17,220.66,220.66,220.66,,,2026-09-12 23:05:03
0788eadd45294b0eb34c,119,506,2026-08-18,2026-08-18,105.8,105.8,105.8,,,2026-09-12 23:05:03
74129f6ce47d4e0a84b8,119,506,2026-08-19,2026-08-19,6314.77,6314.77,6314.77,,,2026-09-12 23:05:03
f06cc013ad6042638d3f,116,506,2026-08-20,2026-08-20,4763.08,4763.08,4763.08,,,2026-09-12 23:05:03
692fe1c408124896b37f,116,506,2026-08-21,2026-08-21,3946.15,3946.15,3946.15,,,2026-09-12 23:05:03
0e21746f4158440dad59,107,506,2026-08-22,2026-08-22,1132.44,1132.44,1132.44,,,2026-09-12 23:05:03
05f90e99007f4b4a9d7e,109,506,2026-08-23,2026-08-23,1938.24,1938.24,1938.24,,,2026-09-12 23:05:03
f6ce384d7cc04a44aeff,112,506,2026-08-24,2026-08-24,5682.58,5682.58,5682.58,,,2026-09-12 23:05:03
d618ef38fb504409bf2d,118,506,2026-08-25,2026-08-25,3321.34,3321.34,3321.34,,,2026-09-12 23:05:03
70f148e3a5184e12a3a9,111,506,2026-08-26,2026-08-26,249.66,249.66,249.66,,,2026-09-12 23:05:03
bc3492b7100948e89121,117,506,2026-08-27,2026-08-27,109.6,109.6,109.6,,,2026-09-12 23:05:03
dc8dcd799da2437582c8,119,506,2026-08-28,2026-08-28,2537.59,2537.59,2537.59,,,2026-09-12 23:05:03
082aa6ee84c94736ba37,108,506,2026-08-29,2026-08-29,3092.48,3092.48,3092.48,,,2026-09-12 23:05:03
69221129f3ed46b79635,120,506,2026-08-30,2026-08-30,1603.54,1603.54,1603.54,,,2026-09-12 23:05:03
41d8ce7b638e4aea8e35,115,506,2026-08-31,2026-08-31,1286.96,1286.96,1286.96,,,2026-09-12 23:05:03
6bd1f239da7a4ce1972e,102,506,2026-09-01,2026-09-01,3317.13,3317.13,3317.13,,,2026-09-12 23:05:03
add27ae10a8e4c1d99a3,103,506,2026-09-02,2026-09-02,836.5,836.5,836.5,,,2026-09-12 23:05:03
b8eedc14cc3e4e67866c,105,506,2026-09-03,2026-09-03,107.62,107.62,107.62,,,2026-09-12 23:05:03
ceae5dfc08af46b9b8dd,108,506,2026-09-04,2026-09-04,215.04,215.04,215.04,,,2026-09-12 23:05:03
7a1b087157434b89aac3,112,506,2026-09-05,2026-09-05,1959.41,1959.41,1959.41,,,2026-09-12 23:05:03
569603e744584ff2ac4c,102,506,2026-09-06,2026-09-06,615.83,615.83,615.83,,,2026-09-12 23:05:03
5976f611ca1b4a879d2b,113,506,2026-09-07,2026-09-07,2418.68,2418.68,2418.68,,,2026-09-12 23:05:03
61eaf763a1794f079638,114,506,2026-09-08,2026-09-08,1118.42,1118.42,1118.42,,,2026-09-12 23:05:03
648680ca706046a99e76,113,506,2026-09-09,2026-09-09,3295.37,3295.37,3295.37,,,2026-09-12 23:05:03
ef0aa77439f24f11a168,105,507,2026-08-11,2026-08-11,846.09,846.09,846.09,,,2026-09-12 23:05:03
7dafe03a7cff4c7f96a8,102,507,2026-08-12,2026-08-12,749.34,749.34,749.34,,,2026-09-12 23:05:03
8f4fc40ef86248549a3b,120,507,2026-08-13,2026-08-13,239.23,239.23,239.23,,,2026-09-12 23:05:03
37d772e7e8dd4967a9a4,113,507,2026-08-14,2026-08-14,196.34,196.34,196.34,,,2026-09-12 23:05:03
